,file,age
596,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\5837.png,001
597,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\5849.png,001
598,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\5883.png,001
599,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\5894.png,001
600,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\5895.png,001
601,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\59.png,001
602,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\5913.png,001
603,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\5917.png,001
604,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\592.png,001
605,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\5933.png,001
606,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\5951.png,001
607,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\5967.png,001
608,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\5970.png,001
609,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\5983.png,001
610,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\5992.png,001
611,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6002.png,001
612,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6011.png,001
613,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6013.png,001
614,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\602.png,001
615,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6028.png,001
616,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6031.png,001
617,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6047.png,001
618,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6066.png,001
619,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\607.png,001
620,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6077.png,001
621,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6087.png,001
622,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6095.png,001
623,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6101.png,001
624,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6108.png,001
625,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6124.png,001
626,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6125.png,001
627,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\613.png,001
628,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6131.png,001
629,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6132.png,001
630,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6141.png,001
631,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\615.png,001
632,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6169.png,001
633,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6172.png,001
634,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6174.png,001
635,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6176.png,001
636,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6191.png,001
637,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6198.png,001
638,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6215.png,001
639,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6225.png,001
640,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6238.png,001
641,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6243.png,001
642,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6261.png,001
643,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6264.png,001
644,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6270.png,001
645,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6284.png,001
646,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6285.png,001
647,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6294.png,001
648,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6297.png,001
649,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6301.png,001
650,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6303.png,001
651,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6314.png,001
652,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6315.png,001
653,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6318.png,001
654,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6322.png,001
655,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6335.png,001
656,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6343.png,001
657,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6349.png,001
658,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6353.png,001
659,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6363.png,001
660,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6387.png,001
661,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6399.png,001
662,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\641.png,001
663,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\642.png,001
664,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6420.png,001
665,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6431.png,001
666,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6459.png,001
667,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\647.png,001
668,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6486.png,001
669,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\650.png,001
670,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6502.png,001
671,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6516.png,001
672,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6526.png,001
673,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6536.png,001
674,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6564.png,001
675,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6571.png,001
676,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6576.png,001
677,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6605.png,001
678,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6618.png,001
679,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6623.png,001
680,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6634.png,001
681,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6643.png,001
682,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6646.png,001
683,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6670.png,001
684,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6682.png,001
685,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6688.png,001
686,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\669.png,001
687,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6698.png,001
688,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6705.png,001
689,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6708.png,001
690,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6712.png,001
691,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6723.png,001
692,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6733.png,001
693,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6738.png,001
694,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6740.png,001
695,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6742.png,001
696,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6746.png,001
697,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\675.png,001
698,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6762.png,001
699,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6778.png,001
700,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6796.png,001
701,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\681.png,001
702,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6823.png,001
703,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6845.png,001
704,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6865.png,001
705,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6873.png,001
706,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6876.png,001
707,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6904.png,001
708,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6908.png,001
709,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6909.png,001
710,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6911.png,001
711,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6917.png,001
712,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\693.png,001
713,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6930.png,001
714,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6934.png,001
715,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6936.png,001
716,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6941.png,001
717,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6942.png,001
718,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6951.png,001
719,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6959.png,001
720,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6961.png,001
721,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6964.png,001
722,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6973.png,001
723,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6983.png,001
724,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6992.png,001
725,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6996.png,001
726,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\6998.png,001
727,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7001.png,001
728,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7004.png,001
729,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7005.png,001
730,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7006.png,001
731,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\701.png,001
732,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7010.png,001
733,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7013.png,001
734,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7015.png,001
735,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7029.png,001
736,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7032.png,001
738,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7041.png,001
739,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7048.png,001
740,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7049.png,001
741,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7050.png,001
742,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7051.png,001
743,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7055.png,001
744,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7063.png,001
745,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7089.png,001
746,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7101.png,001
747,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7102.png,001
748,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7108.png,001
749,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7109.png,001
750,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7127.png,001
751,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7137.png,001
752,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\714.png,001
753,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7148.png,001
754,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7157.png,001
755,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7166.png,001
756,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7174.png,001
757,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7181.png,001
758,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7183.png,001
759,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7186.png,001
760,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7196.png,001
761,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\720.png,001
762,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7201.png,001
763,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7210.png,001
764,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7212.png,001
765,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7221.png,001
766,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7222.png,001
767,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7227.png,001
768,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7229.png,001
769,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7232.png,001
770,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7243.png,001
771,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7251.png,001
772,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7257.png,001
773,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7258.png,001
774,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7276.png,001
775,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\728.png,001
776,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7282.png,001
777,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7285.png,001
778,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7288.png,001
779,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\729.png,001
780,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\730.png,001
781,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7307.png,001
782,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7322.png,001
784,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7338.png,001
785,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7347.png,001
786,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\736.png,001
787,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7363.png,001
788,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7377.png,001
789,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7383.png,001
790,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7389.png,001
791,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7404.png,001
792,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7415.png,001
793,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7435.png,001
794,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7448.png,001
795,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\745.png,001
796,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7464.png,001
797,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7475.png,001
798,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7481.png,001
799,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7495.png,001
800,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\750.png,001
801,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7501.png,001
802,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7502.png,001
803,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7504.png,001
804,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7510.png,001
805,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7533.png,001
806,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7537.png,001
807,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7549.png,001
808,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7550.png,001
809,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7555.png,001
810,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7570.png,001
811,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7571.png,001
812,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7589.png,001
813,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7602.png,001
814,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7604.png,001
815,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7610.png,001
816,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7614.png,001
817,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7619.png,001
818,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7645.png,001
819,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7646.png,001
820,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7651.png,001
821,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7661.png,001
822,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7671.png,001
823,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7677.png,001
824,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7687.png,001
825,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7700.png,001
826,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7702.png,001
827,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7704.png,001
828,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7706.png,001
829,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7713.png,001
830,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7723.png,001
831,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7726.png,001
832,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7729.png,001
833,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7734.png,001
834,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7750.png,001
835,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7754.png,001
836,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7759.png,001
837,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\776.png,001
838,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7760.png,001
839,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7765.png,001
840,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7770.png,001
841,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7787.png,001
842,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7792.png,001
843,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7797.png,001
844,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7824.png,001
845,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7825.png,001
846,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7829.png,001
847,C:\Users\avasenin\.cache\kagglehub\datasets\frabbisw\facial-age\versions\1\face_age\001\7843.png,001
